test_id,uchumi,kitaifa,michezo,kimataifa,burudani,afya
SW1965,9.331287263598367e-09,0.9999999906676749,6.368976189663653e-13,5.66796993511871e-73,2.1191859992803335e-47,3.381111471020495e-27
SW21543,0.5613503130673978,0.4317583296757128,0.006888758696103075,1.523608841908633e-22,1.3274866264541881e-11,2.5985474325296614e-06
SW56,0.7677352231586165,0.23226122518438203,3.5241981869842104e-06,3.9606173302659446e-49,9.040776443537627e-26,2.7458822535615945e-08
SW11422,0.00552643851103411,0.9944669475284571,6.613867445501596e-06,1.015145681946765e-28,6.115112564149687e-17,9.303316803276065e-11
SW27104,6.008733513868621e-06,0.9999939912657728,5.806679858452375e-17,2.006665910441741e-78,4.019465156455843e-60,6.049438577109046e-13
SW8900,0.0005303658274238311,0.9994695489477562,8.522450275568909e-08,1.418107834258925e-57,1.1004329607099537e-33,3.971742067734681e-18
SW22902,0.012322549134004464,0.9876744878302481,8.241631877817885e-07,1.739400237687249e-42,3.307823859165327e-28,2.1388725662020027e-06
SW15945,0.00615320974526826,0.07592346968510547,0.9179232741218833,2.4279157603176898e-26,8.101642263303935e-13,4.6446865631637523e-08
SW9487,1.6098400979926845e-05,0.9999771747319967,6.726866798969896e-06,1.994045674078613e-59,8.045294296043196e-34,3.119813528653575e-18
SW22346,0.004147232000666146,0.9958065053871259,4.436888135928241e-05,2.919763658493562e-14,2.020021741325356e-12,1.8937288069290944e-06
SW2755,3.12772096931717e-05,0.9999686633794795,5.9410988897443304e-08,5.731600606143845e-37,1.3237593759717268e-20,1.8973504044626613e-17
SW598,0.12458368230825806,0.8754163172528245,4.3849356767230056e-10,3.8835583056397733e-57,2.588370836700712e-43,3.899757243846655e-15
SW6066,0.000509592490004843,0.9994903011640496,1.0611361640274506e-07,6.122015996666446e-37,2.639784738943466e-27,2.3247126180054666e-10
SW21443,0.04045836074543321,0.2817626298541807,0.6777789185329431,2.5960016005540092e-15,6.0010944884063905e-19,9.086725335349603e-08
SW1794,0.0037416489631057733,0.9962570722068892,1.2786383253093459e-06,4.521223779010217e-29,7.81296672071048e-21,1.9164342659441935e-10
SW17330,3.934417298589911e-08,0.9999999564806795,4.1753455508923354e-09,1.9847225064718023e-62,2.7005936705344106e-49,1.3372794870008123e-19
SW2083,5.377898275050748e-05,0.9786403048620708,1.6860784703643737e-09,1.2120246445060416e-27,5.707580508979485e-24,0.021305914469169823
SW13821,0.9999997686445835,1.947413739969669e-07,3.661425542684503e-08,2.048902980202222e-59,3.8644669278470447e-31,8.491102239794389e-21
SW26219,2.053425042255022e-11,0.9999999999799911,7.305891131383949e-20,3.948492110018209e-133,9.492789113886567e-99,1.2931583821950154e-36
SW7866,0.003103682667911915,0.9968961436101285,3.774421212896442e-09,6.023578410972088e-47,1.529890351131859e-29,1.6994739978651279e-07
SW17055,0.9776799191503011,0.014182153239553451,0.00813481212964347,6.922785456756771e-19,1.079412793522572e-17,3.1154805944115676e-06
SW18636,0.44605230207425495,0.5535033361964548,0.00039065387299644225,2.1786657145933195e-30,1.9845217574750394e-24,5.370785615506628e-05
SW30613,0.01036129888666269,0.9871564353984487,0.002482172767387406,1.994940085958955e-28,2.2959143336752138e-17,9.294743111417446e-08
SW3326,0.04862854263916058,0.9507939491801164,0.000577507786331503,1.3360766857798886e-35,1.7420938672962499e-31,3.9438111748086933e-10
SW20424,0.872572968866466,0.11950668577711844,0.007920345356272904,1.1760340032996068e-36,7.793961954961383e-33,2.4854332799614564e-13
SW29276,0.18804288639306604,0.8119089825529814,4.8125519762032524e-05,1.9934384516949344e-31,8.184863235233777e-18,5.534375431353838e-09
SW10247,0.0017334655589523493,0.9916906557879968,0.006575878373769055,1.624861035426096e-33,2.673725739430838e-23,2.793897640409423e-10
SW9725,0.19401663343168982,0.16076559647048907,0.6452177699678978,1.3500495447838032e-21,9.016228438476447e-17,1.29788234028518e-10
SW12834,0.06211735092041933,0.9366569459347079,0.0012257031348247296,1.9500344605562056e-27,2.1292807564032776e-16,1.025712630248338e-11
SW7204,0.9582734794574123,0.03083241074560352,0.010894109785700878,3.4262366140315915e-41,1.4613601034575024e-27,1.0883560863655835e-11
SW6674,0.002135091191930697,0.9977379582818227,0.0001262812035204821,8.60072497048703e-15,1.3771604955968849e-08,6.555511176880767e-07
SW17843,0.9725371492739338,0.02744981172599429,1.2940540778100483e-05,2.552390673738323e-15,1.0618880925648924e-15,9.845927814865016e-08
SW4166,3.5649383962944273e-06,0.9999964350617908,5.68351201207602e-17,1.394826980923739e-123,1.3298775127491418e-78,6.46529277718622e-44
SW14533,0.0002651041642125386,0.9996690497514283,6.579494058123115e-05,3.731605451920695e-19,2.916133259195003e-14,5.114367127735667e-08
SW16523,0.9865993639386152,0.013396731572066951,3.904487993464503e-06,5.523548654132529e-42,4.398060187730416e-31,9.08679476024875e-13
SW6122,1.687655003416073e-05,0.9999686701045274,1.4453339742568084e-05,6.6515934690362575e-18,1.8300271594494705e-18,5.837600025921294e-12
SW18253,0.0018850733629224847,0.9981149266365714,1.3226376266635752e-13,8.199405783358494e-87,9.672330159774467e-50,1.2717090178261649e-17
SW15523,0.01010442128749088,0.9898936148451913,1.963867384038525e-06,6.159168663717113e-41,2.5349839495813012e-30,3.81794687808895e-16
SW12438,0.0002999754239615178,0.9996980981635956,1.926372384798441e-06,3.770771654751829e-33,5.069720929473739e-19,4.021858972282788e-11
SW24391,0.012894258491800476,0.9867376897246267,0.00036805178358492583,7.78878078848041e-39,7.38034192512221e-19,1.275362874730517e-13
SW17777,0.8521115018324766,0.14534351962542771,0.002543653765748008,5.1041570115338896e-14,6.67788602764219e-17,1.3247763784620282e-06
SW18131,0.1287637546334046,0.8712260940162545,1.0146246760607286e-05,9.866119562578245e-35,1.2616310645602514e-28,5.103407227393274e-09
SW20763,6.708988700589955e-13,1.0,8.708818696193286e-27,8.92579042355343e-119,6.668948141980554e-81,6.343773141405977e-48
SW28254,0.006088664464946688,0.9937888137922274,0.0001225217425595927,1.6481392395363508e-51,1.80838304554623e-34,4.298831578497842e-14
SW757,0.4206077479743228,0.5787814915276958,0.0006107567697302543,1.0121739217100079e-42,8.632872131807273e-36,3.7283511856313275e-09
SW29985,0.032117613626933855,0.10048576315027966,0.8673965837412105,2.068258839519518e-31,9.276423702732317e-18,3.948178145640196e-08
SW1666,0.7875831842960863,0.2121702639453804,0.0002464330269792043,9.8644451388167e-29,2.2734210890081174e-15,1.1873176814041151e-07
SW17468,1.0696455288546901e-11,0.9999999999890861,1.9024713465952457e-23,8.849856415187813e-137,1.8256602856635505e-96,1.301140360116904e-39
SW14704,0.16375720078901654,0.8362183138618177,2.4316383509741067e-05,8.959307994456693e-28,3.1380071234929e-13,1.6896519962634999e-07
SW12595,1.2845478175864302e-07,0.9999998715447955,1.0277565371450837e-18,8.788172267626822e-140,3.943865831219367e-113,1.567239718354946e-45
SW13384,0.9687192230415242,0.014816190422117537,0.01646457291684765,1.10750043643582e-28,1.9112777468251034e-21,1.361973294828621e-08
SW6170,0.3093969175498137,0.6892682143526203,0.0013348680972768915,4.059570291874408e-40,7.802586138235753e-26,1.5701194455710368e-13
SW17951,0.0009225001628767045,0.9990774998184335,1.8961165045614803e-11,3.2309360773375714e-66,1.9665265881218192e-61,1.976818081129839e-19
SW21939,0.315046514614186,0.6832407163849937,0.001712737069578155,1.9006806631750624e-25,1.0537504963513585e-15,3.193105678890723e-08
SW23891,0.4717519341716761,0.5237143956722591,0.004507952220458946,7.0990392412566014e-15,1.044330687464261e-08,2.57074921948046e-05
SW23602,0.7978045267984992,0.20219511044155986,3.6275097000348714e-07,5.86218250085771e-34,8.139195760873751e-27,8.897286114864555e-12
SW12304,0.3238777587878295,0.6761221831088203,5.810208004969428e-08,1.0377614080141896e-43,3.937078065538549e-35,9.627919209047735e-13
SW8837,0.09565393444858042,0.8634853340924018,0.04085689278352369,1.5170036192413433e-17,3.739213691844075e-09,3.834936252931967e-06
SW25276,5.726961598521942e-05,0.9999427242756133,6.108495856959069e-09,5.038411065528405e-50,2.7285693038153176e-28,1.199513186694771e-14
SW14328,0.006426997858223477,0.9935729579925583,4.4149190178269335e-08,3.5832250898466376e-51,1.6453769472205098e-35,1.798441251465162e-13
SW26544,0.39539047239622976,0.5947865404072075,0.009813213864003658,4.2618403123883405e-17,1.322363207377756e-14,9.773332490445118e-06
SW28615,2.632300234266975e-07,0.9999943436365258,5.393133436187397e-06,2.9786161801271496e-38,1.8230619560597964e-25,1.5109835716061532e-17
SW3169,0.8158379625710069,0.18382645514963525,0.0002742601401748512,2.156409916081086e-29,2.2986994759386544e-21,6.13221392118937e-05
SW23145,0.6796526705321668,0.2974814130402208,0.022865871296410142,3.8952924689064234e-19,4.1642348851587444e-20,4.5131418661360774e-08
SW13773,4.608023299764929e-05,0.9999536922281896,2.2753811295360763e-07,6.004529160884507e-37,7.510179581237867e-25,4.729324855887023e-13
SW7555,0.04274444219202712,0.7800587598558311,0.177058075415985,4.401413055280087e-12,1.0236760503954803e-06,0.0001376988557878406
SW24460,0.007361306325412897,0.9926329455260237,5.748148144424751e-06,7.107439917175983e-50,1.009080328483002e-30,3.19989261603976e-15
SW9952,0.010400632969096376,0.9894603674348709,0.0001389995961941233,4.676180497630659e-64,8.963831545404635e-34,5.025941461469179e-20
SW1513,0.00013547466840067252,0.9998643441156735,1.8121517455181427e-07,2.2929952483313832e-35,2.2128209578943144e-25,6.418331836138593e-13
SW2747,0.12553130749791225,0.8733154684165076,0.0011532184389874895,3.9932197384960594e-19,3.0252590825499224e-13,5.646208597229955e-09
SW28079,4.5887673457761674e-05,0.9999541060855875,6.240757206412774e-09,1.0275931077153984e-36,1.8443579154195e-27,2.665588633658023e-18
SW25022,0.0005182176144594045,0.9994817823859844,2.0904136710547224e-23,1.9280459689770263e-169,5.860306771507478e-110,7.348928491947925e-43
SW1941,0.4274857313799021,0.5628630531334199,0.009648205541963282,1.9248146229200452e-14,5.138064265227564e-07,2.496138305498364e-06
SW26652,0.028324952173062874,0.9696580155562453,0.002017031372067051,1.8141925978158432e-44,6.847897945651515e-33,8.985207232469042e-10
SW1807,0.10040617327921576,0.8995888611883995,4.965407998262929e-06,9.783245291314007e-31,3.365020147784639e-19,1.2425008306837163e-10
SW917,0.3830273492661262,0.6148680335784,0.002104566360295809,3.567200370487999e-20,3.3094695843999733e-15,5.079503016862562e-08
SW6983,0.041720970901095285,0.9580100212683328,0.00026870998752246463,6.811474653343908e-28,1.1632712975223769e-20,2.9784312916622275e-07
SW9946,0.02381239657047167,0.9761865628875097,1.0405376530807923e-06,2.177515486250641e-37,3.198803241489144e-31,4.146807784001797e-12
SW8892,5.193031146863038e-06,0.9999808847923108,1.3922176811743069e-05,2.9960210816538413e-56,8.832605668624163e-47,2.0400290260834547e-14
SW25849,0.14231379480637857,0.852671037264191,0.004975679951574953,1.0835426105854643e-16,5.11534802422253e-13,3.9487977419324036e-05
SW17263,0.03582350746621419,0.003665640224598062,0.9605108523040295,2.886736595186546e-28,2.0214696860891768e-21,5.129856383943856e-12
SW11155,1.7534070046881837e-08,0.9999976474746678,2.3349913367163853e-06,1.2172419600173584e-85,3.2463777270992026e-65,1.4058070449673611e-30
SW336,0.02557404553638997,0.9674181011160778,0.007007853253586737,6.00626335191466e-40,2.64810980705086e-24,9.39481461746462e-11
SW2112,0.5404612712230409,0.4585747481687585,0.0007773256717070426,4.9902891408819215e-15,7.190601558332632e-13,0.00018665493571108963
SW19226,0.6672840841780476,0.32850526222003823,0.004149337327011082,2.1669854262292287e-10,3.591302704986372e-11,6.131602227434898e-05
SW24025,8.58177937099399e-07,0.9999981760618801,9.657600196028226e-07,2.156450560374833e-36,8.11940824272676e-34,1.414654895096333e-17
SW27101,9.359341816867421e-07,0.9881387997680288,0.011860264297484959,1.2799703195841962e-61,1.3495583432403466e-41,6.449731717784178e-21
SW17218,0.007110064517311676,0.9928899351116959,3.712337107836265e-10,7.656893188329838e-55,1.8268383633679285e-38,1.3672351293693793e-15
SW25048,0.7161082192966973,0.27241328114336855,0.011478499539050727,9.002620996301953e-36,5.86459218744365e-30,2.1085570501120546e-11
SW25058,0.12883006040517408,0.7486033590258874,0.05251018051723,1.6740806207272314e-05,0.04390452476757168,0.02613513447793685
SW549,0.0007120666576046221,0.9992879290415311,4.300638584988618e-09,2.915784029607004e-66,5.97087959050173e-47,4.113764344365086e-21
SW22435,5.723853587433106e-05,0.9998303795876924,0.00011238187638783262,2.136165490213044e-43,8.323322784819494e-31,2.664956316809944e-14
SW2081,1.594465670162295e-05,0.9999839820007362,7.334262157455147e-08,1.1858298256439287e-34,1.3116198191296594e-24,1.0162787258283932e-13
SW23348,0.008808150331556257,0.9911791598396187,1.2689829228695929e-05,4.323163381229405e-42,2.047166398580657e-35,1.7563987078251937e-18
SW20177,2.1217183148361407e-08,0.999999908458453,7.032411617191392e-08,2.1275034681287603e-52,6.58595787525436e-23,2.602124512282269e-21
SW26168,0.004683687212666403,0.9948995218314881,0.00041663442781659057,8.560083735414129e-17,7.456856407746088e-14,1.5652792479870667e-07
SW3646,0.9945005488930984,0.005499409621400114,4.148519722833046e-08,5.0023418090168586e-54,5.640300513836872e-36,5.479616059427828e-16
SW8984,4.3560715783779566e-07,0.9999992206097286,3.437829208850782e-07,3.410711573239399e-59,3.7916257728522215e-39,5.186611079121815e-19
SW24353,0.9412830739290514,0.05761952732841114,0.0010971226383742572,2.41800297976866e-22,2.300645802683739e-19,2.761041203756204e-07
SW30285,0.003225570897003591,0.9918848736574101,0.004889555445061526,6.463362588255654e-25,9.177759673862105e-24,6.807680633918559e-13
SW27926,0.0006557388024605764,0.9993442611964849,1.4486419523516273e-12,1.9090095857826045e-57,2.0929835282513475e-33,1.2917577160124354e-20
SW1571,0.05956832395643669,0.93979929888884,0.0006323569844090162,1.0762643331342127e-25,2.06346749957689e-15,2.0170395114696174e-08
SW149,0.07363527944664569,0.9166275297283957,0.009736796144730716,1.3653121331685104e-21,5.5357653695950184e-14,3.946799765684741e-07
SW10754,0.14039798514282772,0.8593985692705189,0.00020344406577801514,1.0410355871326402e-34,2.1195416436224464e-26,1.5206623464699916e-09
SW969,0.31868080564441265,0.5717645472136966,0.01442082028797825,2.1194574512322533e-11,3.493816593518548e-13,0.09513382683231365
SW18976,0.7953299810759836,0.20415120457950012,0.0005187969167755222,3.0509440202739246e-22,7.893730413656383e-17,1.7427945692674505e-08
SW22569,2.1143652227800744e-06,0.9999978845216541,1.112947666607325e-09,7.604037041423776e-42,9.396946933862838e-32,5.4944077703888715e-18
SW9922,2.555265286849535e-05,0.9999741463788892,3.009678007772706e-07,2.4252397471516462e-45,2.7115332899329877e-18,2.902137002169551e-13
SW8058,1.4906384785494528e-05,0.999985047792424,4.582323574757405e-08,4.645193283900606e-81,5.623064970878409e-64,6.60659117089176e-27
SW18242,0.04090074120232833,0.884865774087386,0.07423086585813768,3.617089689406427e-18,3.070014637211439e-12,2.618849117644932e-06
SW28820,5.243520154249269e-10,0.999999999476131,6.436622147795009e-20,2.87680942805977e-154,3.687297234907849e-74,1.158048249753174e-40
SW25116,0.8737219324387454,0.00011881663394531571,6.696665749192341e-05,4.8350896379430036e-39,1.5052129543274002e-34,0.12609228426990327
SW6934,0.5237464559900539,0.47623771112266167,3.4598793050771684e-06,1.2887211197313e-26,3.668792778194582e-24,1.2373007857251945e-05
SW25284,3.343091109555694e-05,0.999966014243,5.548455200275449e-07,8.87873327671855e-46,8.96481032971563e-44,2.0674700113065887e-23
SW10185,0.00032482135064096357,0.9996751785617849,8.752687113778321e-11,3.77232134982068e-47,1.6375206032201534e-32,2.979203778282344e-18
SW12018,0.03364164036889164,0.9599201346577876,0.006396378112177819,3.991239863106452e-18,3.413001848464268e-15,4.1846861032561675e-05
SW26792,0.0010662758384534811,0.9989337241616619,2.9547489775033573e-15,8.106391809493657e-71,2.359192951829857e-54,1.3110556304087052e-23
SW11304,0.017291531499494302,0.982652827578562,5.5640921351351816e-05,1.3235616275547409e-40,4.348491496077519e-30,4.664556528481637e-13
SW14031,0.9935494467363247,0.006450300893694258,1.210369616676597e-08,2.7807763296763247e-41,3.250439916417061e-33,2.4026654828118507e-07
SW1868,0.9619860552309258,0.03801393707666317,7.69179389043611e-09,2.4269426352579265e-74,3.181137411000251e-55,1.5799577998635664e-17
SW21748,0.012252099646268059,0.9877148933621102,3.3006991441506376e-05,2.251057642863341e-39,5.873716383278334e-20,2.3140442275541846e-14
SW28194,0.5126195679237303,0.4827268842965238,0.0046511193483302045,4.369517410214322e-17,6.169270728110576e-14,2.428431332016114e-06
SW14359,0.009946835727810738,0.9900428090024704,1.0354847763102262e-05,2.298686025513598e-31,9.563871696873034e-25,4.2188242482528363e-10
SW26834,0.010046445733979543,0.9886113144600983,0.0013015455711212996,1.608949910767529e-10,5.232565976669055e-08,4.064174830391881e-05
SW29344,0.6927536477712015,0.28244225910290643,0.024790518056268227,1.3766401338940003e-17,7.0874654326734125e-15,1.357506970871612e-05
SW18855,0.9031481619077905,0.09682567505485011,6.079455051071219e-06,7.995626584743043e-25,7.111723401044762e-23,2.0083582382783523e-05
SW18332,0.4692585971244809,0.5298961899617753,0.0008040573543116157,2.2039513262640612e-16,6.173201254194192e-10,4.1154942022065455e-05
SW30531,0.03008020776725568,0.9695353435316572,0.00038443416620279714,2.4167576551687906e-25,4.881102982591594e-23,1.4534728610013321e-08
SW20210,8.32171320930967e-06,0.9999912014168874,4.768692857299187e-07,1.53007588139967e-21,1.2604384736574405e-19,6.391154365780544e-13
SW5060,0.9879119848887662,0.00794762444781163,0.0041391489819586425,1.2799542529762973e-26,6.297612814786927e-23,1.2416813766503001e-06
SW18879,2.118124777840994e-06,0.9999977563282004,1.2554686828012574e-07,5.211157926610693e-38,9.867509286383922e-31,1.3827642813485194e-16
SW30246,0.11583564249948766,0.8819963384411104,0.0021680183361648554,2.0018685371690402e-22,2.319934216386011e-19,7.23167157331508e-10
SW23688,0.04989528490111897,0.9413527912304094,0.008751153890617194,3.4510048692819775e-19,6.374833242099691e-07,1.324946389205871e-07
SW2188,0.9776389547283661,0.011270408014641428,0.011090633467771586,3.490471667612584e-32,6.126422170094904e-22,3.789341770307826e-09
SW30286,0.014483065251125625,0.9855169347483692,2.032983699649154e-13,1.715459908549775e-62,3.422421019917087e-48,3.6758862485180626e-22
SW2805,2.909832480447751e-07,0.999999708445145,5.715774905196323e-10,7.042488047984166e-38,1.1568883218563824e-25,1.9490915262788818e-16
SW24806,8.060134680927068e-08,0.9999999193987638,4.0007235476040275e-20,7.305549312759508e-106,1.1640605098660456e-86,2.6751246491440767e-39
SW6626,3.5428712686844775e-05,0.9999632472414389,1.3240454135120816e-06,2.8080979548749847e-36,8.313731863782515e-17,6.495257964138091e-13
SW5686,0.040030444106103076,0.73725132073869,0.00044397314478080135,1.2915797040425558e-19,5.327171067648403e-13,0.2222742620098317
SW12810,1.4293959367520057e-05,0.9999857042269961,1.8140118891699687e-09,2.974203217233978e-58,4.0198490601157005e-45,1.396013324203498e-14
SW10967,0.08718921768359945,0.10369390663530353,0.8042882101896011,9.798334063072669e-14,1.7661843676759677e-11,0.004828665473694818
SW9127,0.0442025371266169,0.9397292748897679,0.01369714073970472,3.403117206469194e-11,6.504467616289792e-10,0.0023710465594729852
SW7658,0.04943520921279263,0.9461592837619833,0.004392048808016035,7.306533697803528e-13,2.1788536493008793e-10,1.3457998559963285e-05
SW3125,0.07712447569088583,0.9228650416753849,1.0413887039778786e-05,5.342615451109543e-25,2.991299439575616e-22,6.874689601972003e-08
SW19465,0.9995785134338627,0.0004090303636485281,1.240639755415017e-05,2.5814887081428248e-24,5.053001384299327e-19,4.980492362744441e-08
SW2737,0.0639893610921481,0.9357855792476353,0.00022501920699486496,4.628843599027525e-43,1.1010343454187905e-22,4.0453435560594365e-08
SW8342,0.0011215070954447282,0.9988775679467962,9.249485615082817e-07,1.8763641279233172e-36,7.451342324408119e-19,9.012148771503296e-12
SW22462,0.9995289753228225,0.0004702056754215727,8.189979001164626e-07,4.131229918303803e-34,1.9065121135755563e-29,3.940355716025805e-12
SW22326,0.2261506930570167,0.7266209559078968,0.0472283502413659,6.04208415594599e-21,1.1047321114463458e-13,7.93517861425605e-10
SW11577,0.7467092147089652,0.2512551684839525,0.0019423779783631987,1.2449465548572046e-15,4.9722648313442503e-11,9.323877903205865e-05
SW8810,0.9315851810768461,0.011090098443298132,0.05715625216630931,1.213291234101743e-08,5.872688244953684e-10,0.00016845559338184838
SW24953,1.9171489722354936e-05,0.9999808277944596,7.15674557054852e-10,2.8558147006856926e-51,3.00937641281081e-44,1.1186142722654512e-15
SW2691,9.39448705923347e-09,0.9999999904380275,1.6768814023029776e-10,2.1323823116711845e-42,1.7590064548062712e-35,2.820537038314367e-19
SW22509,0.7841021768848958,0.2034554956870473,0.011126164546822418,3.1842596548625814e-17,3.098692955927586e-10,0.0013161625713927624
SW13199,9.178574573050496e-07,0.9999990819764782,2.261563341218009e-12,2.012356903350343e-58,1.9540221882914996e-33,1.634084701490775e-10
SW29550,0.0006266471254089544,0.9989007769089854,0.00047240975030862753,6.157181116754794e-21,9.218192236585794e-14,1.6621516112952535e-07
SW29696,0.2887530094859716,0.6022309599722677,0.04914814523835826,2.6111619479202544e-08,4.579969448417554e-09,0.05986785461175886
SW15928,0.0003454797108229604,0.9996537662666309,7.341675298093145e-07,3.0523561090812666e-20,1.4023895651025619e-16,1.985503694869429e-08
SW15467,0.9994642249643982,0.0005357678844438629,6.590781697622001e-09,5.69359029653144e-52,1.6627724030263706e-37,5.60779533295146e-10
SW9670,0.5042673129631103,0.4957326870365679,9.514289826422286e-14,1.0906497497878476e-100,1.1045388280064237e-73,1.2104184584406112e-24
SW30682,0.036193543128784145,0.9636668759685253,0.0001395809027780615,1.8254904788902838e-40,5.3801401587625706e-18,1.556915940788764e-14
SW18596,2.6042410966890153e-05,0.9999739575886041,1.6903440683751855e-14,2.1936843200935872e-72,2.8137429245964898e-55,7.306403550245548e-26
SW12889,0.4271643124004969,0.5569784088989722,0.00017977453724283852,8.434820324008459e-22,7.707988646940457e-12,0.015677504155465132
SW3948,0.00028517789473577387,0.9997148221047435,1.2565475352873174e-12,8.811195959294189e-85,2.4771092515334497e-74,8.280836667223261e-23
SW3857,0.13443258187587334,0.8518238713182487,0.013742983538513252,2.0559016679474592e-23,1.2616569967772519e-08,5.506506816621575e-07
SW3195,9.345190159557186e-06,0.9999903848013914,2.671554675258741e-07,1.463439016912982e-23,1.8574918705553973e-18,2.852992529015518e-09
SW8304,3.814607133930749e-05,0.9999562952990524,5.544289277006921e-06,3.7510303586759115e-31,8.988967433254582e-27,1.4340493453651009e-08
SW27978,0.1333748229984964,0.8393336818448252,0.027283145866497743,1.5147784647262938e-16,1.0466658181606437e-11,8.349279705765632e-06
SW9901,0.3981120586639133,0.6018614830226675,2.6418618379826515e-05,7.576668960259321e-33,2.1279255772842018e-26,3.969496449120419e-08
SW13350,0.0248971245573724,0.9751028754394079,3.2308518000113163e-12,3.2155233894736747e-43,4.02296726378571e-32,1.1378187596035347e-15
SW10497,0.009870483785236618,0.9901295131313824,3.0835695039270906e-09,6.780004311810497e-63,4.178970831239446e-47,3.4551128627159465e-15
SW4497,3.214424983674172e-11,0.9999999999672582,1.607613282162578e-24,5.468491871436276e-126,2.3596704918403782e-92,1.0156183095559362e-46
SW9694,1.5741304924506414e-06,0.999991108527377,7.31734255847963e-06,9.01548993416803e-67,1.0874914671690813e-37,2.4255063289608055e-17
SW27519,7.667747080079125e-06,0.9999922627138509,6.953945612441228e-08,1.9067777279097303e-43,5.100018065696558e-40,2.6941242525028677e-21
SW27067,0.14218890365988246,0.7604330529874161,0.09737804327384648,6.119821844388284e-37,3.7184292435987686e-32,7.905206808191345e-11
SW9025,0.009354526411496625,0.9906367675584535,8.706029127588285e-06,8.934030263609466e-34,4.0503912397764674e-20,1.1254326911081127e-12
SW10020,0.9763444200954986,0.018803070323440217,0.004843407557357384,3.4867022015225746e-08,1.896505508622614e-12,9.067154702618205e-06
SW4156,0.013840861760010542,0.9861590990384841,3.9201736593135865e-08,8.179844979453024e-54,1.1849418288677894e-13,9.793126240977631e-19
SW17464,0.19392837440806726,0.008076526624889977,0.7973744852798592,2.747139716056935e-29,9.285954128929577e-29,0.0006206136873284806
SW5589,0.3739474320753318,0.6047024349312925,0.02134217558829373,1.344608547400099e-11,3.870173963417805e-12,7.957387667599165e-06
SW17333,0.19847401671135434,0.39826828279639054,0.14167136080787654,9.122016881686066e-12,4.124654430030401e-06,0.26158221502083573
SW10177,0.02789535561889166,0.9620834405484218,0.010021197314842639,3.0562489423921517e-17,1.2154129359602734e-11,6.505624798993e-09
SW14883,0.7745165857438425,0.2252617658587837,3.3174485141061545e-05,8.524211694092832e-22,1.0779118883415734e-13,0.00018847391214877221
SW24101,0.00025484156114117374,0.9997451584381728,2.54679848313429e-15,1.9459979001266976e-88,8.818355080781187e-72,3.6847877951264764e-19
SW187,0.18381800571926435,0.008722779895623416,0.8074063827872354,8.22631205560163e-15,1.3841841239053765e-10,5.2831459413022215e-05
SW20025,3.7832357835637717e-07,0.9999996213028488,3.731983832863318e-10,6.335800450176873e-48,3.821460967010422e-32,2.3022601880558745e-16
SW15796,0.0027644565297657514,0.9972301631872829,5.380282598872962e-06,1.5169592231643797e-33,1.137996283914924e-22,3.5669334395645076e-13
SW6369,0.10142095211950983,0.8547567933465411,0.04380610898114852,2.622205156613029e-23,1.3263930616615493e-16,1.6145552738916387e-05
SW21283,0.020592031693253868,0.9793616604756432,4.487757983370785e-05,1.2393339324486173e-23,7.423729968133104e-14,1.4302512519773943e-06
SW15241,0.49544734999924045,0.5043924692045704,0.00016016357153876868,2.8447773087075623e-20,1.2193790599618493e-14,1.7224633347004417e-08
SW10991,8.024046547478677e-05,0.9997173085432408,0.0002024509901696854,1.8380666411975587e-18,1.340906067749219e-20,1.2432764449002264e-12
SW24752,6.221667277504248e-06,0.9999925664336647,1.211898577355239e-06,3.0982442609413683e-25,3.128530152111441e-15,3.999072259529286e-13
SW26325,0.00036631816892623837,0.999584407045193,4.9274693623940595e-05,1.4773918359333046e-34,5.512637461950211e-15,9.212453036199228e-11
SW4504,0.794747481072491,0.1894739378476687,0.015771448077300115,1.687720634986214e-17,1.698850140981175e-14,7.133002616899872e-06
SW1518,0.21436697835845417,0.7607653175687555,0.02357091040096969,3.7673418585764774e-12,2.279116046450927e-12,0.0012967936658091564
SW23965,0.9306895722788077,0.06928671657409048,2.3711146577152777e-05,1.7327937964280786e-38,9.584119795852655e-24,3.339712202536944e-13
SW18018,1.7883966443627219e-07,0.9999998211606158,6.369430560835837e-14,1.836155421927005e-68,4.826528263942207e-46,6.48795318534082e-24
SW16228,6.383710194480977e-08,0.9999999347346623,1.428092484185579e-09,3.438198247950063e-118,1.0163235154306794e-91,3.915044946923149e-30
SW17420,0.0021736867036369523,0.997826313212861,8.350593210034042e-11,1.8625612058574276e-40,1.2505356106727642e-27,3.531795160459122e-14
SW28510,3.455634626103471e-06,0.9999965435186533,8.465274472558577e-10,5.150737226251977e-59,3.607960371723248e-33,9.988452390503443e-25
SW5094,0.03447013591497116,0.9655297997863407,6.42982836768688e-08,1.2501372411970487e-46,2.650114977924238e-32,5.096692479087313e-13
SW13721,0.6789886709398528,0.2854705148649076,0.03500881943945294,3.9712529546639734e-10,1.152749881609513e-11,0.0005319943471642142
SW1288,0.02474574196344802,0.9752183784982665,3.587815526670285e-05,7.2216924642871785e-37,5.319001247441484e-27,1.3829344122312387e-09
SW17850,0.19502064886233023,0.8023013161415256,0.0026780332314757745,1.629510815634446e-39,5.196353913969981e-29,1.7647918352445903e-09
SW19713,1.3636180461940712e-11,0.9999999999872671,2.4147861600578486e-29,7.565935367374267e-145,4.133062307138836e-111,1.6302508210115205e-53
